strategyA,strategyB,sideA,sideB,type,entryA_ts,entryB_ts,exitA_ts,exitB_ts,exit_first_ts,overlap_start_et,overlap_end_et,overlap_minutes,pnlA,pnlB,joint_pnl,tradeA_id,tradeB_id
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1751550720000,1745415600000,1751551201000,1745415600000,2025-07-03 09:52:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000495
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1751550720000,1745586300000,1751551201000,1745586300000,2025-07-03 09:52:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000495
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1751552545000,1745415600000,1751556344000,1745415600000,2025-07-03 10:22:25,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000496
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1751552545000,1745586300000,1751556344000,1745586300000,2025-07-03 10:22:25,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000496
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1751634902000,1745415600000,1751636168000,1745415600000,2025-07-04 09:15:02,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000497
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1751634902000,1745586300000,1751636168000,1745586300000,2025-07-04 09:15:02,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000497
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1751636580000,1745415600000,1751639436000,1745415600000,2025-07-04 09:43:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000498
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1751636580000,1745586300000,1751639436000,1745586300000,2025-07-04 09:43:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000498
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1751894880000,1745415600000,1751895223000,1745415600000,2025-07-07 09:28:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000499
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1751894880000,1745586300000,1751895223000,1745586300000,2025-07-07 09:28:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000499
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1751898660000,1745415600000,1751904000000,1745415600000,2025-07-07 10:31:00,2025-04-23 09:40:00,0.00,255,-295,-40,gex-flip-ivpct:T000040,gex-lt-3m:T000418
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1751898660000,1745586300000,1751904000000,1745586300000,2025-07-07 10:31:00,2025-04-25 09:05:00,0.00,60,-295,-235,gex-flip-ivpct:T000041,gex-lt-3m:T000418
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1751913060000,1745415600000,1751918100000,1745415600000,2025-07-07 14:31:00,2025-04-23 09:40:00,0.00,255,1690,1945,gex-flip-ivpct:T000040,gex-lt-3m:T000419
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1751913060000,1745586300000,1751918100000,1745586300000,2025-07-07 14:31:00,2025-04-25 09:05:00,0.00,60,1690,1750,gex-flip-ivpct:T000041,gex-lt-3m:T000419
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1751980155000,1745415600000,1751984724000,1745415600000,2025-07-08 09:09:15,2025-04-23 09:40:00,0.00,255,1995,2250,gex-flip-ivpct:T000040,gex-level-fade:T000500
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1751980155000,1745586300000,1751984724000,1745586300000,2025-07-08 09:09:15,2025-04-25 09:05:00,0.00,60,1995,2055,gex-flip-ivpct:T000041,gex-level-fade:T000500
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1751982000000,1745415600000,1751987340000,1745415600000,2025-07-08 09:40:00,2025-04-23 09:40:00,0.00,255,-235,20,gex-flip-ivpct:T000040,gex-lt-3m:T000420
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1751982000000,1745586300000,1751987340000,1745586300000,2025-07-08 09:40:00,2025-04-25 09:05:00,0.00,60,-235,-175,gex-flip-ivpct:T000041,gex-lt-3m:T000420
gex-level-fade,gex-lt-3m,short,short,confluence,1751980155000,1751982000000,1751984724000,1751987340000,1751984724000,2025-07-08 09:40:00,2025-07-08 10:25:24,45.40,1995,-235,1760,gex-level-fade:T000500,gex-lt-3m:T000420
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1751987400000,1745415600000,1751988545000,1745415600000,2025-07-08 11:10:00,2025-04-23 09:40:00,0.00,255,-1035,-780,gex-flip-ivpct:T000040,gex-lt-3m:T000421
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1751987400000,1745586300000,1751988545000,1745586300000,2025-07-08 11:10:00,2025-04-25 09:05:00,0.00,60,-1035,-975,gex-flip-ivpct:T000041,gex-lt-3m:T000421
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1751989560000,1745415600000,1751991780000,1745415600000,2025-07-08 11:46:00,2025-04-23 09:40:00,0.00,255,-1020,-765,gex-flip-ivpct:T000040,gex-lt-3m:T000422
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1751989560000,1745586300000,1751991780000,1745586300000,2025-07-08 11:46:00,2025-04-25 09:05:00,0.00,60,-1020,-960,gex-flip-ivpct:T000041,gex-lt-3m:T000422
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1751991900000,1745415600000,1751992539000,1745415600000,2025-07-08 12:25:00,2025-04-23 09:40:00,0.00,255,-1030,-775,gex-flip-ivpct:T000040,gex-lt-3m:T000423
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1751991900000,1745586300000,1751992539000,1745586300000,2025-07-08 12:25:00,2025-04-25 09:05:00,0.00,60,-1030,-970,gex-flip-ivpct:T000041,gex-lt-3m:T000423
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1751993160000,1745415600000,1751998500000,1745415600000,2025-07-08 12:46:00,2025-04-23 09:40:00,0.00,255,-385,-130,gex-flip-ivpct:T000040,gex-lt-3m:T000424
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1751993160000,1745586300000,1751998500000,1745586300000,2025-07-08 12:46:00,2025-04-25 09:05:00,0.00,60,-385,-325,gex-flip-ivpct:T000041,gex-lt-3m:T000424
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1752002880000,1745415600000,1752004500000,1745415600000,2025-07-08 15:28:00,2025-04-23 09:40:00,0.00,255,225,480,gex-flip-ivpct:T000040,gex-lt-3m:T000425
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1752002880000,1745586300000,1752004500000,1745586300000,2025-07-08 15:28:00,2025-04-25 09:05:00,0.00,60,225,285,gex-flip-ivpct:T000041,gex-lt-3m:T000425
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1752059410000,1745415600000,1752064740000,1745415600000,2025-07-09 07:10:10,2025-04-23 09:40:00,0.00,255,190,445,gex-flip-ivpct:T000040,gex-lt-3m:T000426
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1752059410000,1745586300000,1752064740000,1745586300000,2025-07-09 07:10:10,2025-04-25 09:05:00,0.00,60,190,250,gex-flip-ivpct:T000041,gex-lt-3m:T000426
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1752066660000,1745415600000,1752067790000,1745415600000,2025-07-09 09:11:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000501
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1752066660000,1745586300000,1752067790000,1745586300000,2025-07-09 09:11:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000501
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1752067860000,1745415600000,1752072621000,1745415600000,2025-07-09 09:31:00,2025-04-23 09:40:00,0.00,255,-1035,-780,gex-flip-ivpct:T000040,gex-lt-3m:T000427
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1752067860000,1745586300000,1752072621000,1745586300000,2025-07-09 09:31:00,2025-04-25 09:05:00,0.00,60,-1035,-975,gex-flip-ivpct:T000041,gex-lt-3m:T000427
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1752068403000,1752067860000,1752071040000,1752072621000,1752071040000,2025-07-09 09:40:03,2025-07-09 10:24:00,43.95,450,-1035,-585,gex-flip-ivpct:T000077,gex-lt-3m:T000427
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1752069660000,1745415600000,1752071482000,1745415600000,2025-07-09 10:01:00,2025-04-23 09:40:00,0.00,255,2125,2380,gex-flip-ivpct:T000040,gex-level-fade:T000502
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1752069660000,1745586300000,1752071482000,1745586300000,2025-07-09 10:01:00,2025-04-25 09:05:00,0.00,60,2125,2185,gex-flip-ivpct:T000041,gex-level-fade:T000502
gex-level-fade,gex-lt-3m,short,long,conflict,1752069660000,1752067860000,1752071482000,1752072621000,1752071482000,2025-07-09 10:01:00,2025-07-09 10:31:22,30.37,2125,-1035,1090,gex-level-fade:T000502,gex-lt-3m:T000427
gex-flip-ivpct,gex-level-fade,long,short,conflict,1752068403000,1752069660000,1752071040000,1752071482000,1752071040000,2025-07-09 10:01:00,2025-07-09 10:24:00,23.00,450,2125,2575,gex-flip-ivpct:T000077,gex-level-fade:T000502
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1752073260000,1745415600000,1752078600000,1745415600000,2025-07-09 11:01:00,2025-04-23 09:40:00,0.00,255,575,830,gex-flip-ivpct:T000040,gex-lt-3m:T000428
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1752073260000,1745586300000,1752078600000,1745586300000,2025-07-09 11:01:00,2025-04-25 09:05:00,0.00,60,575,635,gex-flip-ivpct:T000041,gex-lt-3m:T000428
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1752086400000,1745415600000,1752090900000,1745415600000,2025-07-09 14:40:00,2025-04-23 09:40:00,0.00,255,-600,-345,gex-flip-ivpct:T000040,gex-lt-3m:T000429
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1752086400000,1745586300000,1752090900000,1745586300000,2025-07-09 14:40:00,2025-04-25 09:05:00,0.00,60,-600,-540,gex-flip-ivpct:T000041,gex-lt-3m:T000429
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1752154086000,1745415600000,1752155591000,1745415600000,2025-07-10 09:28:06,2025-04-23 09:40:00,0.00,255,1995,2250,gex-flip-ivpct:T000040,gex-level-fade:T000503
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1752154086000,1745586300000,1752155591000,1745586300000,2025-07-10 09:28:06,2025-04-25 09:05:00,0.00,60,1995,2055,gex-flip-ivpct:T000041,gex-level-fade:T000503
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1752155160000,1745415600000,1752155836000,1745415600000,2025-07-10 09:46:00,2025-04-23 09:40:00,0.00,255,1200,1455,gex-flip-ivpct:T000040,gex-lt-3m:T000430
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1752155160000,1745586300000,1752155836000,1745586300000,2025-07-10 09:46:00,2025-04-25 09:05:00,0.00,60,1200,1260,gex-flip-ivpct:T000041,gex-lt-3m:T000430
gex-level-fade,gex-lt-3m,short,short,confluence,1752154086000,1752155160000,1752155591000,1752155836000,1752155591000,2025-07-10 09:46:00,2025-07-10 09:53:11,7.18,1995,1200,3195,gex-level-fade:T000503,gex-lt-3m:T000430
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1752156060000,1745415600000,1752156304000,1745415600000,2025-07-10 10:01:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000504
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1752156060000,1745586300000,1752156304000,1745586300000,2025-07-10 10:01:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000504
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1752156702000,1745415600000,1752157523000,1745415600000,2025-07-10 10:11:42,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000505
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1752156702000,1745586300000,1752157523000,1745586300000,2025-07-10 10:11:42,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000505
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1752157860000,1745415600000,1752163200000,1745415600000,2025-07-10 10:31:00,2025-04-23 09:40:00,0.00,255,1470,1725,gex-flip-ivpct:T000040,gex-lt-3m:T000431
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1752157860000,1745586300000,1752163200000,1745586300000,2025-07-10 10:31:00,2025-04-25 09:05:00,0.00,60,1470,1530,gex-flip-ivpct:T000041,gex-lt-3m:T000431
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1752164294000,1745415600000,1752167820000,1745415600000,2025-07-10 12:18:14,2025-04-23 09:40:00,0.00,255,-440,-185,gex-flip-ivpct:T000040,gex-lt-3m:T000432
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1752164294000,1745586300000,1752167820000,1745586300000,2025-07-10 12:18:14,2025-04-25 09:05:00,0.00,60,-440,-380,gex-flip-ivpct:T000041,gex-lt-3m:T000432
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1752170460000,1745415600000,1752175800000,1745415600000,2025-07-10 14:01:00,2025-04-23 09:40:00,0.00,255,210,465,gex-flip-ivpct:T000040,gex-lt-3m:T000433
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1752170460000,1745586300000,1752175800000,1745586300000,2025-07-10 14:01:00,2025-04-25 09:05:00,0.00,60,210,270,gex-flip-ivpct:T000041,gex-lt-3m:T000433
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1752177120000,1745415600000,1752177300000,1745415600000,2025-07-10 15:52:00,2025-04-23 09:40:00,0.00,255,-160,95,gex-flip-ivpct:T000040,gex-lt-3m:T000434
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1752177120000,1745586300000,1752177300000,1745586300000,2025-07-10 15:52:00,2025-04-25 09:05:00,0.00,60,-160,-100,gex-flip-ivpct:T000041,gex-lt-3m:T000434
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1752239821000,1745415600000,1752241142000,1745415600000,2025-07-11 09:17:01,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000507
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1752239821000,1745586300000,1752241142000,1745586300000,2025-07-11 09:17:01,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000507
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1752241680000,1745415600000,1752243961000,1745415600000,2025-07-11 09:48:00,2025-04-23 09:40:00,0.00,255,2021.6,2276.6,gex-flip-ivpct:T000040,gex-level-fade:T000508
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1752241680000,1745586300000,1752243961000,1745586300000,2025-07-11 09:48:00,2025-04-25 09:05:00,0.00,60,2021.6,2081.6,gex-flip-ivpct:T000041,gex-level-fade:T000508
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1752245160000,1745415600000,1752248700000,1745415600000,2025-07-11 10:46:00,2025-04-23 09:40:00,0.00,255,-325,-70,gex-flip-ivpct:T000040,gex-lt-3m:T000435
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1752245160000,1745586300000,1752248700000,1745586300000,2025-07-11 10:46:00,2025-04-25 09:05:00,0.00,60,-325,-265,gex-flip-ivpct:T000041,gex-lt-3m:T000435
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1752249120000,1745415600000,1752254460000,1745415600000,2025-07-11 11:52:00,2025-04-23 09:40:00,0.00,255,-665,-410,gex-flip-ivpct:T000040,gex-lt-3m:T000436
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1752249120000,1745586300000,1752254460000,1745586300000,2025-07-11 11:52:00,2025-04-25 09:05:00,0.00,60,-665,-605,gex-flip-ivpct:T000041,gex-lt-3m:T000436
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1752257220000,1745415600000,1752260756000,1745415600000,2025-07-11 14:07:00,2025-04-23 09:40:00,0.00,255,1195,1450,gex-flip-ivpct:T000040,gex-lt-3m:T000437
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1752257220000,1745586300000,1752260756000,1745586300000,2025-07-11 14:07:00,2025-04-25 09:05:00,0.00,60,1195,1255,gex-flip-ivpct:T000041,gex-lt-3m:T000437
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1752260821000,1745415600000,1752261514000,1745415600000,2025-07-11 15:07:01,2025-04-23 09:40:00,0.00,255,-1035,-780,gex-flip-ivpct:T000040,gex-lt-3m:T000438
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1752260821000,1745586300000,1752261514000,1745586300000,2025-07-11 15:07:01,2025-04-25 09:05:00,0.00,60,-1035,-975,gex-flip-ivpct:T000041,gex-lt-3m:T000438
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1752262080000,1745415600000,1752263700000,1745415600000,2025-07-11 15:28:00,2025-04-23 09:40:00,0.00,255,260,515,gex-flip-ivpct:T000040,gex-lt-3m:T000439
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1752262080000,1745586300000,1752263700000,1745586300000,2025-07-11 15:28:00,2025-04-25 09:05:00,0.00,60,260,320,gex-flip-ivpct:T000041,gex-lt-3m:T000439
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1752497161000,1745415600000,1752500691000,1745415600000,2025-07-14 08:46:01,2025-04-23 09:40:00,0.00,255,-1030,-775,gex-flip-ivpct:T000040,gex-lt-3m:T000440
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1752497161000,1745586300000,1752500691000,1745586300000,2025-07-14 08:46:01,2025-04-25 09:05:00,0.00,60,-1030,-970,gex-flip-ivpct:T000041,gex-lt-3m:T000440
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1752499409000,1745415600000,1752499575000,1745415600000,2025-07-14 09:23:29,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000509
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1752499409000,1745586300000,1752499575000,1745586300000,2025-07-14 09:23:29,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000509
gex-level-fade,gex-lt-3m,short,long,conflict,1752499409000,1752497161000,1752499575000,1752500691000,1752499575000,2025-07-14 09:23:29,2025-07-14 09:26:15,2.77,-395,-1030,-1425,gex-level-fade:T000509,gex-lt-3m:T000440
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1752500520000,1745415600000,1752501112000,1745415600000,2025-07-14 09:42:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000510
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1752500520000,1745586300000,1752501112000,1745586300000,2025-07-14 09:42:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000510
gex-level-fade,gex-lt-3m,short,long,conflict,1752500520000,1752497161000,1752501112000,1752500691000,1752500691000,2025-07-14 09:42:00,2025-07-14 09:44:51,2.85,-395,-1030,-1425,gex-level-fade:T000510,gex-lt-3m:T000440
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1752502920000,1745415600000,1752505265000,1745415600000,2025-07-14 10:22:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000511
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1752502920000,1745586300000,1752505265000,1745586300000,2025-07-14 10:22:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000511
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1752582840000,1745415600000,1752586839000,1745415600000,2025-07-15 08:34:00,2025-04-23 09:40:00,0.00,255,1195,1450,gex-flip-ivpct:T000040,gex-lt-3m:T000441
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1752582840000,1745586300000,1752586839000,1745586300000,2025-07-15 08:34:00,2025-04-25 09:05:00,0.00,60,1195,1255,gex-flip-ivpct:T000041,gex-lt-3m:T000441
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1752584520000,1745415600000,1752585650000,1745415600000,2025-07-15 09:02:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000512
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1752584520000,1745586300000,1752585650000,1745586300000,2025-07-15 09:02:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000512
gex-level-fade,gex-lt-3m,short,short,confluence,1752584520000,1752582840000,1752585650000,1752586839000,1752585650000,2025-07-15 09:02:00,2025-07-15 09:20:50,18.83,-395,1195,800,gex-level-fade:T000512,gex-lt-3m:T000441
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1752586080000,1745415600000,1752591264000,1745415600000,2025-07-15 09:28:00,2025-04-23 09:40:00,0.00,255,2035,2290,gex-flip-ivpct:T000040,gex-level-fade:T000513
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1752586080000,1745586300000,1752591264000,1745586300000,2025-07-15 09:28:00,2025-04-25 09:05:00,0.00,60,2035,2095,gex-flip-ivpct:T000041,gex-level-fade:T000513
gex-level-fade,gex-lt-3m,short,short,confluence,1752586080000,1752582840000,1752591264000,1752586839000,1752586839000,2025-07-15 09:28:00,2025-07-15 09:40:39,12.65,2035,1195,3230,gex-level-fade:T000513,gex-lt-3m:T000441
